Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
BSR Tours And Travels,NON A/C Seater (2+2),22:00,05:00,07h 00m,780.0,28 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally
Mythri Tours And Travels,A/C Sleeper (2+1),23:00,04:15,05h 15m,2199.0,19 Seats available,4.8,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally
Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),21:20,05:00,07h 40m,600.0,1 Seat available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally
Sri Krishna Travels(VGN),NON A/C Hi-Tech (2+2),20:40,05:00,08h 20m,850.0,4 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally
Sri KVR Travels,Non A/C Seater / Sleeper (2+1),21:30,04:45,07h 15m,1110.0,15 Seats available,4.2,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally
KVR Tours and Travels,A/C Seater / Sleeper (2+1),21:30,05:00,07h 30m,1090.0,25 Seats available,4.4,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally
Hanuman Travels,A/C Seater / Sleeper (2+1),22:30,04:05,05h 35m,1161.0,18 Seats available,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally
SBS Tours and Travels,Non A/C Seater / Sleeper (2+1),22:45,04:00,05h 15m,999.0,16 Seats available,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally
Sri KVR Travels,A/C Sleeper (2+1),22:00,04:50,06h 50m,1390.0,17 Seats available,4.3,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally
Sri Krishna Travels(VGN),Non A/C Seater / Sleeper (2+1),21:45,05:20,07h 35m,780.0,13 Seats available,3.2,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally
Sri Krishna Travels,A/C Sleeper (2+1),19:00,01:00,06h 00m,2500.0,14 Seats available,3.2,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally
Morning Star Travels,A/C Sleeper (2+1),22:25,04:50,06h 25m,1690.0,6 Seats available,2.4,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally
Sri Rama Travels,A/C Seater / Sleeper (2+1),21:40,04:30,06h 50m,1555.0,18 Seats available,2.5,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally
TGSRTC - 9945,Super Luxury (Non AC Seater 2+2 Push Back),14:45,18:00,03h 15m,289.0,33 Seats available,1.6,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad
TGSRTC - 1547,RAJDHANI (A.C. Semi Sleeper),14:45,17:50,03h 05m,351.0,37 Seats available,2.5,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad
TGSRTC - 40331,Super Luxury (Non AC Seater 2+2 Push Back),15:30,18:30,03h 00m,289.0,33 Seats available,3.0,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad
TGSRTC - 1432,RAJDHANI (A.C. Semi Sleeper),16:10,19:15,03h 05m,351.0,37 Seats available,1.9,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad
TGSRTC - 1426,RAJDHANI (A.C. Semi Sleeper),17:20,20:10,02h 50m,351.0,37 Seats available,2.5,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad
TGSRTC - 1102,RAJDHANI (A.C. Semi Sleeper),17:45,20:30,02h 45m,351.0,37 Seats available,3.2,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad
TGSRTC - 40731,Super Luxury (Non AC Seater 2+2 Push Back),19:00,21:50,02h 50m,289.0,33 Seats available,4.1,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad
TGSRTC - 4080,RAJDHANI (A.C. Semi Sleeper),19:25,22:10,02h 45m,351.0,37 Seats available,3.1,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad
TGSRTC - 40710,Super Luxury (Non AC Seater 2+2 Push Back),19:30,22:20,02h 50m,289.0,29 Seats available,4.1,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad
TGSRTC - 41162,Super Luxury (Non AC Seater 2+2 Push Back),20:40,23:55,03h 15m,289.0,33 Seats available,4.3,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad
TGSRTC - 1592,RAJADHANI AC (CONVERTED METRO LUXURY),20:45,23:30,02h 45m,351.0,33 Seats available,4.6,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad
TGSRTC - 41331,Super Luxury (Non AC Seater 2+2 Push Back),22:00,00:55,02h 55m,289.0,33 Seats available,5.0,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad
TGSRTC - 41531,Super Luxury (Non AC Seater 2+2 Push Back),23:00,01:45,02h 45m,289.0,33 Seats available,4.6,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad
TGSRTC - 41762,Super Luxury (Non AC Seater 2+2 Push Back),23:20,02:35,03h 15m,289.0,33 Seats available,3.6,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad
APSRTC - 3793,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:40,02:45,03h 05m,318.0,8 Seats available,4.8,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad
NueGo,Electric A/C Seater (2+2),13:45,17:35,03h 50m,332.0,20 Seats available,4.5,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad
NueGo,Electric A/C Seater (2+2),15:20,19:10,03h 50m,356.0,10 Seats available,3.4,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad
NueGo,Electric A/C Seater (2+2),16:45,20:35,03h 50m,569.0,10 Seats available,3.4,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad
NueGo,Electric A/C Seater (2+2),18:20,22:10,03h 50m,469.0,15 Seats available,4.2,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad
TGSRTC - 7461,Super Luxury (Non AC Seater 2+2 Push Back),13:40,17:50,04h 10m,365.0,6 Seats available,3.7,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad
TGSRTC - 7339,Super Luxury (Non AC Seater 2+2 Push Back),14:15,18:35,04h 20m,365.0,30 Seats available,2.5,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad
TGSRTC - 7881,Super Luxury (Non AC Seater 2+2 Push Back),15:20,19:30,04h 10m,365.0,3 Seats available,3.6,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad
TGSRTC - 7465,RAJDHANI (A.C. Semi Sleeper),15:40,20:05,04h 25m,442.0,30 Seats available,4.0,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad
TGSRTC - 7418,Super Luxury (Non AC Seater 2+2 Push Back),16:40,21:05,04h 25m,365.0,31 Seats available,3.7,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad
TGSRTC - 7382,RAJDHANI (A.C. Semi Sleeper),18:15,22:50,04h 35m,442.0,27 Seats available,4.1,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad
TGSRTC - 7302,Super Luxury (Non AC Seater 2+2 Push Back),19:15,00:35,05h 20m,365.0,31 Seats available,4.1,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad
TGSRTC - 7345,Super Luxury (Non AC Seater 2+2 Push Back),19:45,00:10,04h 25m,365.0,31 Seats available,4.3,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad
TGSRTC - 7355,Super Luxury (Non AC Seater 2+2 Push Back),20:00,00:50,04h 50m,365.0,29 Seats available,2.5,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad
TGSRTC - 7527,Super Luxury (Non AC Seater 2+2 Push Back),21:15,01:45,04h 30m,365.0,29 Seats available,3.6,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad
TGSRTC - 7384,RAJDHANI (A.C. Semi Sleeper),22:00,02:45,04h 45m,442.0,23 Seats available,3.7,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad
TGSRTC - 7359,Super Luxury (Non AC Seater 2+2 Push Back),22:55,03:15,04h 20m,365.0,31 Seats available,3.7,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad
TGSRTC - 7377,Super Luxury (Non AC Seater 2+2 Push Back),23:30,03:45,04h 15m,365.0,22 Seats available,4.6,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad
TGSRTC - 7375,Super Luxury (Non AC Seater 2+2 Push Back),23:59,04:55,04h 56m,366.0,23 Seats available,4.2,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad
SLVR Travels,Non A/C Seater / Sleeper (2+1),17:30,23:35,06h 05m,900.0,34 Seats available,2.8,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad
Harikrishna Travels,Non A/C Seater / Sleeper (2+1),17:30,23:55,06h 25m,999.0,39 Seats available,2.9,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad
Harikrishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),17:30,22:00,04h 30m,1600.0,38 Seats available,2.9,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad
TGSRTC - 1953,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),15:00,23:00,08h 00m,627.0,4 Seats available,4.3,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
TGSRTC - 8796,RAJDHANI (A.C. Semi Sleeper),15:40,22:40,07h 00m,627.0,21 Seats available,1.9,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
TGSRTC - 1320,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),15:40,23:50,08h 10m,627.0,4 Seats available,2.9,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
TGSRTC - 34336,Super Luxury (Non AC Seater 2+2 Push Back),16:00,23:30,07h 30m,517.0,24 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
TGSRTC - 8760,Super Luxury (Non AC Seater 2+2 Push Back),17:00,00:30,07h 30m,517.0,31 Seats available,1.0,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
TGSRTC - 8715,Super Luxury (Non AC Seater 2+2 Push Back),18:20,01:50,07h 30m,517.0,31 Seats available,4.5,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
TGSRTC - 34342,RAJDHANI (A.C. Semi Sleeper),19:40,02:40,07h 00m,627.0,27 Seats available,3.2,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
TGSRTC - 8719,Super Luxury (Non AC Seater 2+2 Push Back),20:00,05:30,09h 30m,517.0,1 Seat available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
TGSRTC - 34330,Super Luxury (Non AC Seater 2+2 Push Back),20:40,04:10,07h 30m,517.0,1 Seat available,4.6,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
TGSRTC - 83965,Super Luxury (Non AC Seater 2+2 Push Back),21:00,05:20,08h 20m,780.0,6 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
TGSRTC - 91803,Deluxe (Non AC Seater 2+2),21:00,04:00,07h 00m,567.0,22 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
TGSRTC - 91823,Deluxe (Non AC Seater 2+2),21:30,05:00,07h 30m,567.0,14 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
TGSRTC - 8729,Super Luxury (Non AC Seater 2+2 Push Back),23:00,06:00,07h 00m,517.0,1 Seat available,4.3,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
TGSRTC - 8737,Super Luxury (Non AC Seater 2+2 Push Back),23:20,06:50,07h 30m,517.0,2 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
BSR Tours And Travels,A/C Seater / Sleeper (2+1),22:00,05:30,07h 30m,780.0,14 Seats available,4.6,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
Bharathi Tours & Travels,A/C Sleeper (2+1),21:20,05:50,08h 30m,1090.0,22 Seats available,4.5,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),22:35,06:30,07h 55m,1000.0,13 Seats available,4.2,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
SAIRAJ TRAVELS,A/C Sleeper (2+1),22:15,05:45,07h 30m,1200.0,16 Seats available,4.5,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
BSR Tours And Travels,A/C Sleeper (2+1),22:00,05:30,07h 30m,1280.0,10 Seats available,4.5,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam
IntrCity SmartBus,AC Sleeper (2+1),21:30,07:20,09h 50m,999.0,18 Seats available,4.6,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati
Jagan Travels,Scania AC Multi Axle Sleeper (2+1),20:00,07:15,11h 15m,1200.0,19 Seats available,4.4,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati
Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),18:30,06:39,12h 09m,910.0,16 Seats available,4.4,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati
AdMoksha Travels,A/C Sleeper (2+1),19:00,07:00,12h 00m,1039.0,13 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati
Zingbus Plus,A/C Sleeper (2+1),22:30,09:15,10h 45m,1188.0,14 Seats available,4.6,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati
Jagan Travels,Scania AC Multi Axle Sleeper (2+1),18:30,05:15,10h 45m,1000.0,6 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati
IntrCity SmartBus,AC Sleeper (2+1),22:30,08:05,09h 35m,1079.0,12 Seats available,4.8,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati
AdMoksha Travels,A/C Sleeper (2+1),18:20,05:25,11h 05m,1124.0,17 Seats available,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati
Vandana Travels,A/C Seater / Sleeper (2+1),22:20,09:00,10h 40m,850.0,25 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati
Jagan Travels,Non A/C Seater / Sleeper (2+1),22:00,09:50,11h 50m,1033.0,19 Seats available,4.3,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati
Jagan Travels,A/C Seater / Sleeper (2+1),22:00,09:30,11h 30m,900.0,23 Seats available,4.4,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati
Vikram Travels,A/C Sleeper (2+1),20:20,08:30,12h 10m,999.0,17 Seats available,4.5,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati
IntrCity SmartBus,AC Sleeper (2+1),20:20,06:45,10h 25m,1139.0,17 Seats available,4.5,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati
Ramana Tours And Travels,A/C Sleeper (2+1),20:30,07:50,11h 20m,850.0,6 Seats available,4.6,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati
CGR Travels,A/C Sleeper (2+1),21:45,09:25,11h 40m,1100.0,13 Seats available,4.6,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati
TGSRTC - 6010,Super Luxury (Non AC Seater 2+2 Push Back),18:30,23:10,04h 40m,312.0,11 Seats available,2.1,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Hyderabad to Armoor
TGSRTC - 8115,RAJDHANI (A.C. Semi Sleeper),19:25,23:20,03h 55m,377.0,10 Seats available,2.5,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Hyderabad to Armoor
GDR Tours and Travels,Bharat Benz A/C Seater (2+2),18:00,21:30,03h 30m,800.0,17 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Hyderabad to Armoor
Vamshi Tours Travels and Holidays,NON A/C Semi Sleeper (2+2),22:30,02:45,04h 15m,699.0,27 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Hyderabad to Armoor
Saini Travels Pvt. Ltd.,AC Sleeper (2+1),21:30,01:40,04h 10m,1400.0,1 Seat available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Hyderabad to Armoor
Anish Travels,Non A/C Seater / Sleeper (2+1),02:30,06:30,04h 00m,3333.0,43 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Hyderabad to Armoor
Vijayant Travels,A/C Sleeper (2+1),21:45,01:15,03h 30m,1200.0,11 Seats available,1.0,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Hyderabad to Armoor
APSRTC - 93090,Express(Non AC Seater),22:45,04:45,06h 00m,362.0,11 Seats available,2.0,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal
Indu Travels,Non A/C Seater / Sleeper (2+1),22:00,04:30,06h 30m,900.0,10 Seats available,4.3,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal
Indu Travels,Non A/C Seater / Sleeper (2+1),21:45,04:20,06h 35m,800.0,19 Seats available,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal
VEERA BRAHMENDRA TRAVELS,Non A/C Seater / Sleeper (2+1),21:30,04:20,06h 50m,900.0,20 Seats available,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal
BRS Travels,NON AC Seater / Sleeper 2+1,22:30,05:00,06h 30m,900.0,1 Seat available,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal
INDHU BUS,Non A/C Seater / Sleeper (2+1),21:30,04:10,06h 40m,999.0,34 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal
PRL BUS,A/C Sleeper (2+1),21:15,04:00,06h 45m,1300.0,5 Seats available,4.2,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal
INDHU BUS,Non A/C Seater / Sleeper (2+1),21:29,04:10,06h 41m,999.0,20 Seats available,4.6,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal
SLNS Travels,Non A/C Seater / Sleeper (2+1),22:00,05:30,07h 30m,1000.0,26 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal
Indu Travels,A/C Sleeper (2+1),21:35,04:00,06h 25m,1000.0,16 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal
